job_id,title,industry,employment_type,location,required_experience,required_education,has_company_profile,has_salary,has_logo,has_requirements,has_benefits,telecommuting,urgency_count,money_flag_count,vague_count,credential_count,desc_len,profile_len,predicted_prob,risk_tier,fraudulent
7438,EHS Manager,Construction,Full-time,"US, TN, Nashville",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,1,0,0,0,1625,583,3.5,Low,0
7439,Editor,Internet,Full-time,"HK, ,",Entry level,,1,0,1,1,1,0,2,0,0,0,689,323,0.2,Low,0
7440,Park Attendant,,,"US, GA, Acworth",,,0,0,0,1,0,0,0,0,0,0,1465,0,79.4,High,0
7441,Business Developer Austria - Switzerland,,,,,,1,0,1,0,0,0,0,0,0,0,1594,433,0.1,Low,0
7442,Growth Hacker,,,"US, CA, Menlo Park",,,1,0,0,1,1,0,0,0,0,0,1377,250,0.4,Low,0
7443,Software Developer (Java or PHP),Information Technology and Services,Full-time,"GB, BST, Bristol",,,0,0,0,1,1,0,0,0,0,0,993,0,0.7,Low,0
7444,Luxury Returns Specialist,,,"US, CA, San Francisco",,,1,0,1,0,0,0,0,0,0,0,2034,601,1.6,Low,0
7445,PA / Executive Assistant to Chief Executive,,,"GB, LND, London",,,1,1,1,1,1,0,2,0,0,0,915,1100,0.0,Low,0
7446,Technical Writer,Writing and Editing,Full-time,"NZ, N, Auckland",Entry level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1163,244,0.6,Low,0
7447,"Director, eCommerce",Hospitality,Full-time,"US, FL, Tampa",Director,Bachelor's Degree,1,0,1,0,1,0,2,0,0,0,3949,600,0.3,Low,0
7448,Healthcare Recruitment Consultant,Staffing and Recruiting,Full-time,"AU, NSW, Sydney",Mid-Senior level,Bachelor's Degree,0,0,0,1,1,0,0,0,0,0,3109,0,1.4,Low,0
7449,Customer Service/Collections,Financial Services,Other,"US, UT, Draper",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,763,364,0.9,Low,0
7450,Digital Project Manager (Agency / causes that matter),Information Technology and Services,Full-time,"GB, , London",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,2,0,0,0,1826,1100,0.1,Low,0
7451,Bar manager in the hotel St. Regis Doha (Qatar),,,QA,,,1,1,1,1,0,0,1,0,0,0,1875,781,0.4,Low,0
7452,C# Software Engineer,Education Management,Full-time,"US, CA, San Carlos",Associate,,1,0,1,1,1,0,0,0,0,0,992,479,4.0,Low,0
7453,Working Student/Intern Engineering Management Assistant,E-Learning,Other,"DE, BE, Berlin",Internship,High School or equivalent,1,0,1,1,1,0,2,0,0,0,1863,651,0.7,Low,0
7454,Operations Specialist,,,"EE, 37, Tallinn",,,1,0,1,1,1,0,1,0,0,0,347,310,0.2,Low,0
7455,Quality Assurance Engineer,Entertainment,Other,"GB, LND, London",,,1,0,1,1,0,0,1,0,0,0,2206,230,0.1,Low,0
7456,Process Documentation Consultant,Management Consulting,Contract,"US, GA, Atlanta",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1590,712,0.2,Low,0
7457,English Teacher Abroad,Education Management,Contract,"US, NM, Las Cruces",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
7458,Visual Designer - Web,Design,Full-time,"US, CA, San Francisco",,,1,0,1,1,0,0,0,0,0,0,1613,671,0.5,Low,0
7459,Senior Staff UX Level 3 Designer,,,"US, CA, San Diego",,,1,0,1,1,1,0,0,0,0,0,1307,1470,0.1,Low,0
7460,Senior Software Developer,Information Technology and Services,Full-time,"PH, 00, Manila",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,1541,852,0.0,Low,0
7461,Java Software Engineer (Front-End),Computer Software,Full-time,"US, KS,",Mid-Senior level,Unspecified,0,1,1,1,0,1,0,0,1,0,682,0,0.3,Low,0
7462,Support Analyst,Computer Software,Full-time,"GB, NTT, NOTTINGHAM",Entry level,,1,1,1,1,1,0,2,0,0,0,2016,1100,0.2,Low,0
7463,Architectural Designer,Architecture & Planning,Full-time,US,,,1,0,0,0,0,0,1,0,0,0,1247,81,1.7,Low,0
7464,English Teacher Abroad (Conversational),Education Management,Contract,"US, WI, Oshkosh",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,458,53,1.5,Low,0
7465,Project Manager Evangelist,Information Technology and Services,Full-time,"NZ, N, Auckland",Associate,Associate Degree,1,1,1,1,1,0,2,0,0,0,1254,1147,0.9,Low,0
7466,Operating Room Director,Hospital & Health Care,Full-time,"US, MA, salem",,,0,0,0,0,0,0,0,0,0,0,833,0,95.1,High,1
7467,Graphics Artist,,,"US, SC, columbia",,,1,0,0,1,1,0,0,0,0,0,243,901,0.9,Low,0
7468,Graduates: English Teacher Abroad (Conversational),Education Management,Contract,"US, OH, Oberlin",Entry level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,247,53,0.2,Low,0
7469,Customer Service Technical Specialist - Part Time,Banking,Part-time,"US, IN, Indianapolis",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,1006,684,0.3,Low,0
7470,Director of Peri-Anesthesia,Hospital & Health Care,Full-time,"US, MA,",,,0,0,0,0,0,0,0,0,0,0,891,0,96.3,High,1
7471,English Teacher Abroad,Education Management,Contract,"US, OH, Kettering",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
7472,Web Analyst,Information Technology and Services,Full-time,"US, OH, Cinci",,,0,0,1,0,1,0,0,0,0,0,1968,0,4.0,Low,0
7473,QA Technician,Media Production,Part-time,"CA, ON, Ottawa",Not Applicable,Unspecified,1,0,1,1,1,0,0,0,0,0,1676,592,2.0,Low,0
7474,franciscan st. francis health,Hospital & Health Care,Full-time,"US, IN, Indianapolis",,,0,0,0,0,0,0,0,0,0,0,1719,0,38.6,Medium,1
7475,Mobile Developer (Android),E-Learning,Full-time,"DE, BE, Berlin",,,1,0,1,1,1,0,2,0,0,0,1604,651,0.1,Low,0
7476,English Teacher Abroad,Education Management,Contract,"US, MO, Point Lookout",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,380,53,0.3,Low,0
7477,Technical Intern,Information Technology and Services,Other,"US, TX, Temple",Entry level,Unspecified,1,0,1,1,0,0,1,0,0,0,1799,2065,0.1,Low,0
7478,Medical Surgical RN,Hospital & Health Care,Full-time,"US, CA,",,,0,0,0,0,0,0,2,0,0,0,1615,0,96.5,High,1
7479,Launceston Recruitment Apprenticeship Under NAS 16-18 Year Olds Only,,Full-time,,Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,577,827,0.1,Low,0
7480,Android Engineer,Online Media,Full-time,"GB, LND, London",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,1201,536,0.3,Low,0
7481,Operating Room RN,Hospital & Health Care,Full-time,,,,0,0,0,0,0,0,2,0,0,0,1669,0,97.1,High,1
7482,Professional Development Coordinator (Perioperative),Hospital & Health Care,Full-time,"US, CT,",,,0,0,0,0,0,0,0,0,0,0,757,0,94.3,High,1
7483,Licensed Practical Nurse,Hospital & Health Care,Full-time,"US, KY,",,,0,0,0,0,0,0,0,0,0,0,832,0,96.2,High,1
7484,ASP.NET MVC Developer,Computer Software,Full-time,"US, CA, San Diego",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,2,0,0,0,1771,1687,0.1,Low,0
7485,Registered Nurse,Hospital & Health Care,Full-time,"US, KY,",,,0,0,0,0,0,0,0,0,0,0,799,0,95.8,High,1
7486,Technology Manager - PVC Manufacturing MS Office - OH,Management Consulting,Full-time,"US, OH, USA Midwest",,,1,0,0,1,0,0,2,0,0,0,2671,228,2.3,Low,0
7487,Specialist Curriculum Associate,,,"SG, ,",,,1,0,1,1,0,0,0,0,0,0,323,1392,0.8,Low,0
7488,IT Security Customer Service,Information Technology and Services,Contract,"US, NC, Cary",Entry level,Bachelor's Degree,0,0,0,1,1,0,0,0,0,0,1810,0,28.4,Medium,0
7489,Director Supply Chain - Strategy,Industrial Automation,Full-time,"US, OH, Columbus",Director,Master's Degree,1,0,0,1,0,0,1,0,0,0,1430,228,1.1,Low,0
7490,"RN, SURGERY UNIT DIRECTOR",Hospital & Health Care,Full-time,"US, ,",,,0,0,0,0,0,0,0,0,0,0,1458,0,94.0,High,1
7491,"Manager, Business Transformation and Projects",Financial Services,Full-time,"AU, VIC, Melbourne",Mid-Senior level,,1,1,1,1,1,0,0,0,0,0,913,610,3.2,Low,0
7492,Phlebotomy Medical Associate,,,,,,1,0,1,0,0,0,0,0,0,0,516,454,7.9,Low,0
7493,RNFA Registered Nurse First Assistant,Hospital & Health Care,Part-time,"US, OH,",,,0,0,0,0,0,0,0,0,0,0,1171,0,51.7,Medium,1
7494,Sales Support,Sports,Full-time,"US, FL, West Palm Beach",Entry level,Unspecified,1,1,1,1,1,0,0,0,0,0,1287,1628,0.7,Low,0
7495,All Round Rockstar Intern,Internet,Other,,Internship,High School or equivalent,1,1,1,1,1,0,3,0,0,0,615,509,1.0,Low,0
7496,Customer Service Associate,Consumer Services,Full-time,US,Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,738,684,0.4,Low,0
7497,Experienced SAP FI CO Consultant,,,"RO, , Bucharest",,,1,0,1,1,1,0,0,0,0,0,1773,517,2.9,Low,0
7498,Senior Coldfusion Developer,Computer Software,Full-time,"BE, , Brussels",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,748,726,0.2,Low,0
7499,Speech Language Pathologist (Home Health),Hospital & Health Care,Part-time,"US, AZ, Meas/Chandler/Gilbert",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,460,829,3.3,Low,0
7500,I want to work at Vend in WELLINGTON,,,"NZ, N, Wellington",,,1,0,1,1,1,0,0,0,0,0,857,1708,0.1,Low,0
7501,Finance Development Manager,,,"EE, 37, Tallinn",,,1,0,1,1,0,0,1,0,0,0,325,310,0.3,Low,0
7502,Speech Language Pathologist (Home Health),,,"US, AZ, Chandler/Mesa/Gilbert",,,1,0,1,1,1,0,0,0,0,0,460,829,3.4,Low,0
7503,Digital Marketing Manager,,,"GB, LND, London",,,1,0,1,1,0,0,0,0,0,0,322,310,0.4,Low,0
7504,Recruitment Consultant,,,"GB, NET, Washington",,,1,0,1,0,0,0,0,0,0,0,778,56,0.4,Low,0
7505,Account Manager,Internet,Full-time,"US, NY, New York",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,544,526,0.2,Low,0
7506,CW5 6PY Manufacturing Apprenticeship Under NAS 16-18 Year Olds Only,,Full-time,"GB, CHW, Nantwich",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,623,827,0.1,Low,0
7507,Software Test Engineer,Education Management,Contract,"US, DC, washington",Mid-Senior level,Bachelor's Degree,0,0,1,1,0,0,0,0,0,0,2329,0,12.8,Low,0
7508,Design Intern,,Temporary,"GB, , London",,,1,0,1,1,1,0,0,0,0,0,378,324,0.5,Low,0
7509,Corporate Controller,Marketing and Advertising,Full-time,"US, PA, Philadelphia",Director,Bachelor's Degree,1,0,1,1,0,0,2,0,0,0,3081,646,3.6,Low,0
7510,Systems Engineer,Oil & Energy,Full-time,"GB, LND, London",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,915,356,0.8,Low,0
7511,8th Grade Mathematics Teacher,,,"US, NY, Albany",,Master's Degree,1,0,1,1,0,0,0,0,0,0,3721,1014,0.9,Low,0
7512,Photo Retoucher,,,"US, CA, San Francisco",,,1,0,1,0,0,0,0,0,0,0,2617,601,1.4,Low,0
7513,English Teacher Abroad (Conversational),Education Management,Contract,"US, CA, Chico",,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,314,53,0.6,Low,0
7514,UX Guru,Financial Services,Full-time,"GB, , London",Mid-Senior level,,1,0,1,1,0,0,2,0,0,0,376,310,0.1,Low,0
7515,Sales Development Representative,,Full-time,"US, NY, New York",,,1,0,1,1,1,0,1,0,0,0,1844,419,0.8,Low,0
7516,"Mobile Developer (iOS, Android or Windows Phone)","Health, Wellness and Fitness",Full-time,"ES, VC, Valencia",Entry level,Bachelor's Degree,1,0,1,1,1,0,4,0,0,0,879,778,5.1,Low,0
7517,Head of Product,E-Learning,Full-time,"DE, BE, Berlin",Associate,Master's Degree,1,0,1,1,1,0,2,0,0,0,3233,651,1.8,Low,0
7518,Senior Application Engineer ( MACsec/FCoE ),,,"US, CA, Irvine",,,1,1,1,1,1,0,0,0,0,0,414,735,0.5,Low,0
7519,Enterprise Manager,Financial Services,Full-time,US,Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1998,684,1.2,Low,0
7520,QA Lead,,Full-time,"US, CA, Mountain View",,,1,0,1,1,1,0,1,0,0,0,726,1376,0.2,Low,0
7521,Account Manager UK,Events Services,Full-time,"GB, , London",Associate,,1,0,1,1,1,0,1,0,0,0,1868,509,0.1,Low,0
7522,Ohio Communication Assistant,Telecommunications,,"US, OH, Dayton",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1123,716,0.6,Low,0
7523,Senior Recruiter,Financial Services,Full-time,"GB, LND, London",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,2,0,0,0,2326,694,0.1,Low,0
7524,Junior Technical Operations Manager,,Full-time,"GB, , London",,,1,0,1,1,0,0,1,0,0,0,1571,913,0.2,Low,0
7525,Inside Sales - Youth Marketing,Marketing and Advertising,Full-time,"US, NY, New York",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,506,686,0.2,Low,0
7526,Web Visual Designer,,Full-time,,,,1,0,1,1,0,0,1,0,0,0,542,1376,0.2,Low,0
7527,Data-Network Engineering,Oil & Energy,Full-time,"US, TX, Houston",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,919,356,1.7,Low,0
7528,Bossman,,,"SE, T, Lund",,,1,0,1,1,1,0,1,0,0,0,562,616,0.3,Low,0
7529,Front end developer,,,"GR, , Athens",,,0,0,0,1,1,1,0,0,0,0,859,0,0.1,Low,0
7530,Sheffield Estate Agents Office Assistant Apprenticeship Under NAS 16-18 Year Olds Only,,Full-time,"GB, , Sheffield",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,620,827,0.1,Low,0
7531,Contact Center Representatives,Financial Services,Full-time,"US, VA, Virginia Beach",Entry level,Unspecified,1,0,1,1,1,0,0,0,0,0,1872,1025,1.2,Low,0
7532,Team Assistant,Computer Software,Other,"CH, ZH, Zurich",Associate,Bachelor's Degree,1,0,1,1,0,0,1,0,0,0,1701,622,0.1,Low,0
7533,Product Manager,,,"DE, BY, Munich",,,1,0,1,1,1,0,0,0,0,0,1146,134,0.4,Low,0
7534,Content Writer Intern,,Full-time,"US, NY, New York",Internship,,1,0,1,1,0,0,1,0,0,0,2290,419,0.3,Low,0
7535,CUSTOMER SERVICE REPRESENTATIVE,Financial Services,Full-time,"US, OH, Seven Hills",Entry level,High School or equivalent,1,0,1,1,1,0,2,0,0,0,868,1247,0.7,Low,0
7536,Digital Marketing Coordinator,Consumer Goods,Full-time,"GB, LND, London",Entry level,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,1778,1532,0.1,Low,0
7537,Executive Assistant,,,"US, VA, Arlington",,,1,0,1,1,1,0,1,0,0,0,529,955,1.7,Low,0
7538,Regional Inside Sales Representative,Market Research,Full-time,"US, PA, Philadelphia",,,1,0,0,0,0,0,0,0,0,0,646,228,0.3,Low,0
7539,Production Coordinator,,Full-time,"CA, ON, Ottawa",Mid-Senior level,,1,0,1,1,1,0,0,0,0,0,898,592,1.0,Low,0
7540,Account Manager,Internet,Full-time,"US, PA, Philadelphia",Mid-Senior level,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,544,526,0.2,Low,0
7541,Field Compliance Coordinator,Oil & Energy,Full-time,"GB, LND, London",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,920,356,0.3,Low,0
7542,Python/Django Developer,Computer Software,Full-time,"ES, AN, Malaga",Not Applicable,Unspecified,0,0,1,1,1,0,0,0,0,0,461,0,1.1,Low,0
7543,Inside Sales Representative (Kent),,,"US, WA, Kent",,,1,0,1,1,0,0,1,0,0,0,161,1576,0.2,Low,0
7544,Customer Success Manager,Internet,Full-time,"DE, BE, Berlin",,,0,0,1,1,1,0,0,0,0,0,1499,0,0.1,Low,0
7545,Contact Center Representatives,Financial Services,Full-time,"US, NV, Las Vegas",Entry level,Unspecified,1,0,1,1,1,0,0,0,0,0,1786,1025,0.9,Low,0
7546,Director of Assessment,,Full-time,"US, CA, Palo Alto",,,1,0,1,1,1,0,2,0,0,0,2296,574,1.3,Low,0
7547,Call Center Supervisor,Financial Services,Full-time,"US, VA, Virginia Beach",Mid-Senior level,Unspecified,1,0,1,1,1,0,0,0,0,0,2475,1025,0.7,Low,0
7548,Material Engineers  Specialists,Oil & Energy,Full-time,"GB, LND, London",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,932,356,0.7,Low,0
7549,OUD: SummaView zoekt een Senior Developer 3,Information Technology and Services,Full-time,"NL, UT, Amersfoort",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1672,553,1.6,Low,0
7550,FINANCIAL CONTROLLER,,,"NL, NH, Hilversum",,,1,0,1,0,0,0,0,0,0,0,1945,1298,0.1,Low,0
7551,Server-Side Software Engineer | 3D Printing,"Health, Wellness and Fitness",Full-time,"CA, BC, Vancouver",,,1,0,1,1,1,0,1,0,0,0,1387,699,1.9,Low,0
7552,Records Clerk,Consumer Services,Full-time,"US, CA, Los Angeles",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,2310,684,1.1,Low,0
7553,Web Analyst,Online Media,Full-time,"US, TX, Houston",Mid-Senior level,Unspecified,0,1,0,1,0,0,0,0,0,0,1504,0,4.1,Low,0
7554,Scheduling Engineer,Oil & Energy,Full-time,"GB, LND, London",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,901,356,0.3,Low,0
7555,Inside Sales Representative-Remote Work,Logistics and Supply Chain,Contract,"US, MI,",Entry level,Bachelor's Degree,0,0,0,1,0,0,1,0,0,0,1304,0,3.3,Low,0
7556,Internship: Copywriting & Social Media at a new online Startup,,Other,"GB, MAN,",,,0,0,0,0,0,0,1,0,0,0,1281,0,11.4,Low,0
7557,ASP.NET (C#) Developer,,,,,,1,0,1,1,0,0,1,0,0,0,2250,1103,1.5,Low,0
7558,Software Developer,Computer Software,Full-time,"NZ, N, Wellington",,,1,0,1,0,0,0,0,0,0,0,2190,1798,0.1,Low,0
7559,Outside Sales | Design Consultant,Building Materials,Full-time,"US, CA, San Marcos",Not Applicable,High School or equivalent,0,0,1,1,1,0,1,0,0,0,996,0,5.0,Low,0
7560,Customer Service Associate,,,"MU, PW, Ebene",,,1,0,1,1,1,0,0,0,0,0,306,401,0.8,Low,0
7561,Sales Manager,Internet,Full-time,"DE, BE, Berlin",,,0,0,1,1,1,0,1,0,0,0,1548,0,0.1,Low,0
7562,"Construction Engineer, Electrical, Instrumentation, Mechanical",Oil & Energy,Full-time,"US, TX, Houston",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,1004,356,1.0,Low,0
7563,Texas Communication Assistant,Telecommunications,,"US, TX, Lubbock",Entry level,High School or equivalent,1,0,1,1,1,0,0,0,0,0,1143,716,0.6,Low,0
7564,Office Receptionist,Hospital & Health Care,Contract,"US, NC, Charlotte",Associate,High School or equivalent,1,0,1,1,1,0,1,0,0,0,1127,909,1.0,Low,0
7565,Data Scientist / Data Architect,Information Technology and Services,Full-time,"GR, I, Athens",Not Applicable,Master's Degree,0,0,1,1,1,0,0,0,0,0,1464,0,4.5,Low,0
7566,Customer Service Team Lead,Facilities Services,Full-time,"US, PA, Philadelphia",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,1742,684,0.5,Low,0
7567,iOS Developer,,Full-time,"US, , New York",Mid-Senior level,Unspecified,1,0,1,1,1,0,0,0,0,0,1333,711,2.3,Low,0
7568,Marketing Professional,Oil & Energy,Full-time,"US, PA,",,,1,0,1,1,0,0,1,0,0,0,2039,878,2.2,Low,0
7569,NY | BACK-END DEVELOPER @TP,,,"US, NY,",,,1,0,1,0,0,0,0,0,0,0,221,384,0.3,Low,0
7570,Construction Safety Advisor,Oil & Energy,Full-time,"US, TX, Houston",Mid-Senior level,High School or equivalent,1,1,1,1,1,0,0,0,0,0,915,356,1.2,Low,0
7571,Production Assistant,Media Production,Full-time,"US, TX, Houston",Not Applicable,Unspecified,1,1,1,1,1,0,0,0,0,0,139,1127,90.2,High,1
7572,Purolator International - Pricing Financial Analyst (Analyst II Finance US),,Full-time,"US, NY, Jericho",,,1,0,1,1,1,0,1,0,0,0,494,699,0.7,Low,0
7573,SharePoint Developer,,,"RO, B,",,,1,0,1,1,1,0,0,0,0,0,1139,517,0.4,Low,0
7574,Contact Resolution Supervisor,Financial Services,Full-time,"US, VA, Virginia Beach",Associate,Unspecified,1,0,1,1,1,0,0,0,0,0,2432,1025,0.7,Low,0
7575,Receptionist,Consumer Services,Full-time,"US, CA, Burbank",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1820,684,0.1,Low,0
7576,Enterprise Product Evangelist (remote/telecommute),Design,Full-time,"US, ,",Director,Bachelor's Degree,1,0,1,1,1,1,0,0,0,0,851,333,1.5,Low,0
7577,Digital Account Supervisor,Marketing and Advertising,Full-time,"GR, ,",Mid-Senior level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,95,364,0.0,Low,0
7578,Part Time Relief Auditor,,,"US, VA, Emporia",,,1,0,1,1,1,0,0,0,0,0,918,1994,1.0,Low,0
7579,Collections Supervisor,Financial Services,Full-time,"US, NV, Henderson",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,2062,1025,1.2,Low,0
7580,Web Developer/ Designer/ Techy,Marketing and Advertising,Contract,"US, , Jenkintown",Not Applicable,High School or equivalent,0,0,0,1,1,0,1,0,0,0,1290,0,0.1,Low,0
7581,Welder,Construction,Contract,"US, FL, Miami",Mid-Senior level,Bachelor's Degree,0,1,0,1,1,0,0,0,0,0,196,0,46.2,Medium,0
7582,PowerBuilder Developer,Computer Software,Full-time,"BE, , Brussels",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,785,726,0.1,Low,0
7583,OF | LEAD DESIGNER @JY+SH,Design,Full-time,"US, NY, New York",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1495,384,0.1,Low,0
7584,Customer Service Associate,Legal Services,Full-time,"US, NY, New York",Entry level,High School or equivalent,1,0,1,1,0,0,1,0,0,0,1288,684,0.2,Low,0
7585,Python Software Engineer,Computer Software,Full-time,"GB, LND, London",Mid-Senior level,Unspecified,1,1,1,1,1,0,0,0,0,0,2015,913,0.2,Low,0
7586,Front-End Developer,Information Technology and Services,Full-time,"GR, I, Marousi",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,241,390,0.8,Low,0
7587,Marketing Executive,Professional Training & Coaching,Contract,"GB, SOL, Hampton in Arden",Not Applicable,Bachelor's Degree,1,0,1,1,0,0,1,0,0,0,1625,404,0.1,Low,0
7588,Assistant Training and Quality Development Facilitator,Financial Services,Full-time,"US, VA, Virginia Beach",Associate,,1,0,1,1,1,0,0,0,0,0,1336,1025,1.1,Low,0
7589,Work from Home Executive Income and Lifestyle,,,"AU, NSW,",,,1,0,1,1,1,0,0,0,1,0,271,1153,1.0,Low,0
7590,"Software Engineer - Angular JS, Ruby on Rails",Computer Software,Full-time,"IE, L, Dublin",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,861,454,0.3,Low,0
7591,Contact Center Representatives,Financial Services,Full-time,"US, VA, Virginia Beach",Entry level,Unspecified,1,0,1,1,1,0,0,0,0,0,1872,1025,1.0,Low,0
7592,Sales Manager,,Full-time,"US, PA, Philadelphia",Associate,,1,1,1,1,1,0,2,0,0,0,1689,1628,0.1,Low,0
7593,Business Developer for Startup Company | StudyHall.com,,Part-time,"US, ,",Internship,,1,0,1,1,0,1,0,0,0,0,1757,803,0.6,Low,0
7594,JavaScript/UI developer,Computer Software,Contract,"NL, ,",Mid-Senior level,,1,1,1,1,1,0,0,0,0,0,1218,781,0.2,Low,0
7595,HR Generalist,Human Resources,Full-time,"US, TX, Austin",Associate,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,2138,1049,3.2,Low,0
7596,Senior Accountant,Computer Software,Full-time,"LU, ,",Mid-Senior level,Bachelor's Degree,0,0,0,1,1,0,0,0,0,0,1690,0,32.5,Medium,0
7597,NY | RECRUITER POOL @LDK,,,"US, ,",,,1,0,1,0,0,0,0,0,0,0,68,384,1.0,Low,0
7598,Bilingual Digital Media Content Analyst/Archivist,Computer Software,Full-time,"BE, , Brussels",Associate,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,1192,726,0.1,Low,0
7599,Full Stack Developer,Banking,Full-time,"GB, LND, London",Mid-Senior level,Unspecified,0,0,1,1,1,0,1,0,0,0,1636,0,1.1,Low,0
7600,Workers Compensation Attorney,,,"US, NC, Charlotte",,,0,0,1,0,0,0,0,0,0,0,1050,0,2.0,Low,0
7601,"General Manager, Water Transfer (Oil & Gas)",Oil & Energy,Full-time,"US, PA, Cannonsburg",,,1,0,1,1,0,0,0,0,0,0,3578,878,2.1,Low,0
7602,Sr Software Engineer,Investment Banking,Full-time,"US, CA, Mountain View",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,736,684,0.2,Low,0
7603,Work at Home - Business Owner,,,"GB, ,",,,1,0,1,1,1,0,0,0,0,0,1027,1153,1.5,Low,0
7604,Call Center Supervisor,Financial Services,Full-time,"US, VA, Virginia Beach",Associate,Unspecified,1,0,1,1,1,0,0,0,0,0,2432,1025,0.7,Low,0
7605,Product Specialist,Computer Software,Full-time,"US, VA, Richmond",Entry level,Bachelor's Degree,1,0,1,1,0,0,0,0,0,0,1120,377,1.3,Low,0
7606,Java Backend Engineer,Internet,Full-time,"US, NY, New York",Associate,Bachelor's Degree,1,0,1,1,1,0,1,0,0,0,670,405,0.1,Low,0
7607,Software Developers,Information Technology and Services,Full-time,"NZ, N, Auc",Associate,Bachelor's Degree,1,1,1,1,1,0,1,0,0,0,753,1147,0.2,Low,0
7608,Birmingham Apprenticeships Under NAS 16-18 Year Olds Only,Human Resources,,"GB, BIR, Birmingham",Not Applicable,High School or equivalent,1,0,1,1,1,0,0,0,0,0,225,827,0.1,Low,0
7609,JavaScript Front-End Engineer,Internet,Full-time,"US, CA, Santa Monica",Mid-Senior level,,1,0,1,1,1,0,1,0,0,0,1652,2206,0.0,Low,0
7610,Customer Success Consultant,Information Technology and Services,Full-time,"US, CA, Irvine",Associate,Bachelor's Degree,1,1,1,1,1,0,0,0,0,0,921,408,2.9,Low,0
7611,HR Generalist - Benefits and Safety,Food Production,Full-time,"US, CA, Modesto",Associate,Associate Degree,1,0,1,0,0,0,0,0,0,0,3760,1808,3.8,Low,0
7612,IT Security Analyst,Information Technology and Services,Full-time,"US, IL, Chicago",,,1,0,0,0,0,0,0,0,0,0,675,228,0.3,Low,0
7613,Mobile Marketing Specialist,Information Technology and Services,Full-time,"HK, ,",Mid-Senior level,Bachelor's Degree,1,0,1,1,1,0,0,0,0,0,6,505,0.1,Low,0
7614,Customer Service Technical Specialist,Computer Software,Full-time,"US, TX, Round Rock",Entry level,High School or equivalent,1,0,1,1,0,0,0,0,0,0,1288,684,0.4,Low,0
7615,Customer Happiness Technician (cell phone & tablet repair) for growing Seattle startup,Computer Hardware,Part-time,"US, ,",Associate,High School or equivalent,0,0,0,1,0,0,1,0,0,0,2356,0,4.6,Low,0
